_id,iz_id,um_id,broj
86049,78700,76195,483
86050,53690,57586,292
86051,45091,8842,332
86052,92542,18974,210
86053,58122,39628,553
86054,21638,95350,608
86055,12527,81068,377
86056,98660,68791,209
86057,70274,5778,105
86058,40954,68700,955
86059,11066,58036,690
86060,10096,45123,367
86061,47471,67857,952
86062,64797,51492,658
86063,7557,12771,796
86064,91774,50138,366
86065,18045,43336,326
86066,74480,96565,821
86067,57073,14849,809
86068,66038,48090,978
86069,59900,28135,803
86070,9324,24209,538
86071,20420,4654,492
86072,69432,63235,491
86073,15886,72680,48
86074,73736,82796,830
86075,13760,3312,944
86076,11789,94737,455
86077,29851,5831,750
86078,18462,80817,196
86079,29644,64417,87
86080,5305,83260,554
86081,84450,72076,864
86082,24047,40746,261
86083,44791,74913,501
86084,36928,53938,80
86085,21537,44601,864
86086,20285,2375,364
86087,78072,34874,35
86088,24731,98357,280
86089,931,33460,424
86090,35446,69881,771
86091,68332,96727,926
86092,32083,67365,81
86093,11521,39434,220
86094,36001,89092,66
86095,56328,19086,714
86096,42566,55186,301
86097,66295,65661,134
86098,51411,35166,960
86099,2414,48878,125
86100,31458,4965,444
86101,97650,56347,141
86102,25135,40987,789
86103,51081,16924,821
86104,3680,57627,756
86105,36503,40536,983
86106,47787,72106,31
86107,26560,80535,436
86108,28249,99223,707
86109,73225,87158,297
86110,84715,21884,151
86111,50594,35972,513
86112,37209,56086,500
86113,95226,36698,18
86114,99610,52081,183
86115,18780,58372,598
86116,26809,70309,274
86117,12586,58280,258
86118,79377,59605,622
86119,22951,79908,70
86120,27675,88190,805
86121,27591,37978,403
86122,86985,38627,868
86123,14922,9323,230
86124,78346,25889,213
86125,22631,65753,646
86126,45642,51710,569
86127,79627,25133,751
86128,12782,55244,94
86129,58498,61768,873
86130,80494,62735,653
86131,47889,75496,752
86132,29072,66380,990
86133,40774,82871,958
86134,56400,31700,358
86135,69027,19214,695
86136,37498,6437,55
86137,66000,62493,406
86138,40097,14519,871
86139,18856,11254,761
86140,50256,91248,442
86141,45116,42800,559
86142,41482,72429,642
86143,41373,69754,269
86144,42972,51572,676
86145,99592,88913,306
86146,28102,506,551
86147,27989,61898,567
86148,7275,50363,625
86149,58003,64491,98
86150,96548,66857,626
86151,70996,10652,215
86152,96498,79631,109
86153,8575,4325,224
86154,45589,70487,334
86155,71818,3314,662
86156,90803,12994,330
86157,43325,6841,176
86158,7820,70934,579
86159,78394,74732,161
86160,11514,49116,473
86161,97275,91575,218
86162,83932,55824,326
86163,25790,83900,917
86164,20684,48444,936
86165,68047,94539,315
86166,79996,27602,462
86167,47462,47763,88
86168,62470,26276,105
86169,33080,88779,937
86170,95123,76205,51
86171,62299,31816,705
86172,61026,99482,587
86173,5211,39219,735
86174,11113,59857,14
86175,45229,93035,248
86176,29061,7270,515
86177,12307,27853,275
86178,40772,74528,199
86179,70899,90136,727
86180,40599,69573,317
86181,32931,33529,963
86182,2729,7186,391
86183,31076,60083,655
86184,62645,36176,476
86185,88158,77514,712
86186,54839,59871,26
86187,28430,17480,475
86188,33296,30210,834
86189,10412,81974,960
86190,12611,20011,346
86191,40945,54232,399
86192,44307,40600,736
86193,83516,61194,265
86194,38458,77204,336
86195,22725,31305,63
86196,50978,4132,737
86197,69650,92023,821
86198,43346,25988,89
86199,63524,38275,939
86200,82739,24748,91
86201,24746,61746,858
86202,91179,21641,815
86203,10401,10878,907
86204,84728,65840,958
86205,34435,47255,845
86206,22216,53641,993
86207,28879,31754,499
86208,3582,12828,218
86209,62945,30861,221
86210,63348,97542,878
86211,82745,457,885
86212,9234,47548,232
86213,60211,68026,113
86214,46494,82852,48
86215,33526,54164,151
86216,30121,95046,637
86217,66700,48173,183
86218,52953,16779,823
86219,34571,21257,354
86220,71674,16302,402
86221,19480,54117,674
86222,71154,97307,170
86223,9038,60635,926
86224,2409,99284,698
86225,66761,98466,757
86226,16955,26891,132
86227,45613,89862,761
86228,28470,68240,686
86229,83771,58896,621
86230,82357,91305,398
86231,64975,63843,202
86232,67529,61019,731
86233,87988,17394,170
86234,29500,5180,111
86235,15060,9448,403
86236,55552,34950,181
86237,68490,15561,827
86238,24536,95535,776
86239,38743,2326,376
86240,45925,59451,425
86241,84278,98863,623
86242,16242,55816,453
86243,51171,92602,631
86244,9216,85481,771
86245,84485,29259,895
86246,87642,14827,467
86247,90188,49486,509
86248,77222,86592,769
86249,7214,48672,739
86250,80129,67691,230
86251,14360,58171,1000
86252,73476,98340,538
86253,19905,32459,902
86254,88870,15275,507
86255,27091,98058,418
86256,64121,68180,162
86257,87488,59556,652
86258,2141,84534,118
86259,21904,6449,181
86260,6733,90260,470
86261,13546,81061,524
86262,47848,57487,287
86263,50319,42484,792
86264,70811,32258,626
86265,32108,65045,909
86266,35474,98303,72
86267,32391,91496,931
86268,74167,24505,11
86269,13077,2767,122
86270,99066,5993,961
86271,16438,67707,85
86272,67669,54990,283
86273,89594,516,277
86274,35089,48013,812
86275,46450,36650,213
86276,24989,40878,208
86277,42879,29702,170
86278,78037,21383,755
86279,89014,78256,903
86280,75435,55063,757
86281,34920,90524,387
86282,45736,37635,833
86283,51064,20059,958
86284,97533,74201,113
86285,21280,1141,30
86286,9854,17528,970
86287,24076,36534,959
86288,2091,84330,144
86289,72994,88309,421
86290,75546,50722,937
86291,81798,41358,207
86292,63296,59305,394
86293,69956,79040,2
86294,39475,65564,465
86295,74241,13762,231
86296,49364,89699,881
86297,44569,14970,783
86298,95522,14894,192
86299,37318,3617,751
86300,41246,96739,902
86301,27014,63129,818
86302,21272,68244,403
86303,81919,37616,516
86304,73981,44155,739
86305,58653,99064,834
86306,13770,37031,376
86307,62299,79302,792
86308,35054,75099,331
86309,83269,6930,260
86310,74109,49255,801
86311,33115,34673,624
86312,11495,19573,28
86313,43919,62249,117
86314,96516,91845,660
86315,89297,84987,652
86316,45535,88853,501
86317,60020,85244,303
86318,52494,99156,453
86319,56196,48021,598
86320,51251,23621,705
86321,88815,15744,533
86322,52644,11455,15
86323,2613,21850,582
86324,54611,69158,366
86325,36551,28553,463
86326,30551,75206,268
86327,43683,18433,986
86328,91633,13191,488
86329,99020,56275,507
86330,2592,80924,891
86331,11231,59030,817
86332,25000,3616,40
86333,8266,11039,289
86334,53198,47142,350
86335,36881,9624,573
86336,72552,37937,424
86337,22294,74116,827
86338,25619,3469,409
86339,61656,85101,764
86340,18364,19359,34
86341,1925,54149,528
86342,3792,98009,380
86343,39323,83832,821
86344,79857,12954,913
86345,69459,63775,119
86346,53270,1781,528
86347,38772,96273,458
86348,71282,4567,787
86349,98155,23264,970
86350,42316,62744,299
86351,54741,32586,40
86352,57349,51267,319
86353,60891,89615,158
86354,60822,7190,495
86355,19065,19614,559
86356,13474,36284,453
86357,53499,92871,417
86358,75234,23797,330
86359,62072,36640,994
86360,25834,91356,626
86361,34981,53578,108
86362,84382,49291,501
86363,55496,53497,896
86364,59437,92373,563
86365,21924,64633,413
86366,69591,12450,28
86367,85998,11069,685
86368,75102,20865,994
86369,67404,79062,915
86370,1420,38284,177
86371,86602,15118,953
86372,2495,71236,510
86373,12358,21650,329
86374,6794,33253,616
86375,480,73902,907
86376,38838,62570,553
86377,87255,62723,703
86378,96050,88211,599
86379,18322,6221,660
86380,23869,89759,694
86381,51565,32286,595
86382,79720,55034,690
86383,39333,66312,572
86384,19403,85061,317
86385,26506,67285,168
86386,97484,77552,401
86387,65022,74967,889
86388,38677,82373,208
86389,30052,45503,933
86390,50158,31123,111
86391,51178,73160,568
86392,64901,1238,52
86393,40585,20121,603
86394,77052,5729,985
86395,63627,23730,9
86396,20550,84220,52
86397,88140,47303,729
86398,42715,59617,167
86399,51648,95817,726
86400,92583,22053,698
86401,16231,308,829
86402,34382,48040,551
86403,3860,63504,207
86404,40915,9091,971
86405,11815,93007,474
86406,90303,4766,687
86407,10409,3386,858
86408,77724,4161,507
86409,79088,48932,995
86410,10856,69531,603
86411,90583,15642,632
86412,89835,24262,686
86413,43762,72214,97
86414,43132,12318,688
86415,64876,69377,253
86416,89103,24900,786
86417,91278,29164,51
86418,45609,34234,164
86419,32652,4915,196
86420,4299,23710,752
86421,7161,61949,965
86422,39737,11449,287
86423,30269,23569,856
86424,30525,61812,938
86425,12194,10359,744
86426,63262,28873,492
86427,65969,90940,237
86428,72471,31691,310
86429,44015,99344,388
86430,22979,45436,709
86431,47938,61192,988
86432,74464,4233,433
86433,81962,89479,259
86434,89506,99622,265
86435,59311,13494,186
86436,1229,10467,514
86437,33940,37437,529
86438,49162,96376,190
86439,18904,5761,552
86440,85624,99207,615
86441,27765,57710,501
86442,33690,92376,665
86443,28439,42425,341
86444,92927,50304,347
86445,2970,99645,969
86446,35305,55170,460
86447,92895,34641,895
86448,96623,58275,771
86449,89293,14355,382
86450,36113,28187,775
86451,63151,79299,853
86452,29629,55197,242
86453,28688,6913,970
86454,61334,12799,551
86455,1376,84322,123
86456,11888,58827,593
86457,41722,39723,706
86458,50585,76993,931
86459,85481,80507,659
86460,85575,52872,129
86461,31762,81407,109
86462,78918,73909,40
86463,93676,87634,723
86464,58755,79758,464
86465,14114,51008,741
86466,98847,40314,693
86467,77711,6963,468
86468,2385,39356,775
86469,36534,68620,883
86470,49782,38591,261
86471,7679,82753,888
86472,4082,19013,793
86473,15364,68197,808
86474,54521,87459,541
86475,54279,1149,394
86476,80249,73006,850
86477,53887,39259,743
86478,66510,44018,489
86479,73834,72971,852
86480,16025,91809,560
86481,17259,65077,37
86482,40238,52153,873
86483,47010,15032,947
86484,4393,12904,84
86485,17449,55354,950
86486,50699,43180,668
86487,35746,44485,91
86488,6935,71778,425
86489,19216,13553,353
86490,45369,76262,388
86491,41834,19482,20
86492,75965,98963,393
86493,72451,5082,700
86494,10222,88046,442
86495,14427,98924,28
86496,60556,77086,155
86497,37958,51832,735
86498,20514,38413,844
86499,59229,25756,244
86500,32177,66544,63
86501,1900,17524,990
86502,81565,72733,141
86503,34033,4402,510
86504,80384,17712,848
86505,57510,95028,870
86506,35335,67643,896
86507,87195,5273,948
86508,24950,70348,494
86509,65125,32921,688
86510,56384,79627,842
86511,57422,98591,943
86512,55540,75537,890
86513,9282,87289,520
86514,55349,18331,213
86515,80813,98330,279
86516,91771,35297,996
86517,74652,28440,130
86518,65758,50561,570
86519,62322,58474,401
86520,69033,37069,528
86521,98694,35283,290
86522,40739,37744,758
86523,53,92451,885
86524,39259,83158,693
86525,95296,15584,797
86526,64974,2519,288
86527,73492,14325,2
86528,72276,1135,200
86529,1783,88536,925
86530,10825,43184,566
86531,7943,9184,730
86532,99515,71676,2
86533,15324,62089,5
86534,15798,55893,603
86535,67656,5916,888
86536,17669,36256,225
86537,79513,52132,234
86538,72924,5129,305
86539,76465,81236,29
86540,57647,5634,723
86541,90351,26618,962
86542,16310,23087,53
86543,5046,15871,893
86544,99519,52020,204
86545,63832,34771,663
86546,40969,71563,822
86547,21929,53145,850
86548,96304,98708,997
86549,18080,44455,745
86550,76531,81021,697
86551,99068,14904,740
86552,13506,28210,428
86553,86761,32268,817
86554,94461,82368,462
86555,70575,69994,447
86556,53937,87849,198
86557,96501,72457,16
86558,82291,19817,198
86559,55924,73135,944
86560,22923,17451,46
86561,41620,36118,136
86562,75133,73921,228
86563,59527,21251,742
86564,75900,93711,600
86565,37812,10903,93
86566,1510,7356,593
86567,94925,59758,855
86568,44320,16697,824
86569,61906,25239,740
86570,79668,48362,486
86571,2334,18175,937
86572,85705,7496,54
86573,27718,73269,628
86574,51594,62301,531
86575,94334,1926,25
86576,2791,59502,282
86577,71202,19386,970
86578,1150,72682,587
86579,47407,57044,14
86580,48898,58591,323
86581,17416,59216,427
86582,86225,11594,724
86583,77471,95950,125
86584,95515,51961,331
86585,86772,86735,862
86586,47847,92928,843
86587,62263,40702,476
86588,74201,11041,915
86589,88112,1692,521
86590,41594,72236,629
86591,4539,90738,107
86592,80103,11891,615
86593,95684,87714,899
86594,54944,56516,601
86595,72741,63347,411
86596,61232,64893,675
86597,43536,4440,631
86598,94023,1471,662
86599,82103,84378,563
86600,29319,90684,131
86601,4456,42107,899
86602,33804,11225,170
86603,59883,99560,266
86604,4662,73266,573
86605,90745,98661,888
86606,16355,49458,587
86607,3348,87829,322
86608,47179,3773,388
86609,74731,23091,337
86610,65047,78356,346
86611,61780,12639,772
86612,22310,34670,985
86613,42624,77249,643
86614,38139,24060,575
86615,92094,94287,996
86616,48170,55569,311
86617,61544,45175,508
86618,24820,28526,694
86619,65160,65670,365
86620,68979,11722,273
86621,82114,68375,969
86622,62691,73758,250
86623,89727,45981,841
86624,73002,67719,677
86625,38692,20502,632
86626,56362,72846,47
86627,2033,93656,586
86628,42936,90403,998
86629,61217,5491,814
86630,24734,86002,646
86631,64918,53021,62
86632,30479,78203,317
86633,87333,35992,479
86634,1160,7998,463
86635,5414,33033,386
86636,4763,54264,954
86637,60962,75456,8
86638,47554,30205,497
86639,49145,85972,588
86640,60459,45637,406
86641,89701,19621,890
86642,98388,31525,724
86643,47434,92635,61
86644,21606,77793,371
86645,99406,52170,711
86646,47542,81468,636
86647,33191,499,449
86648,97097,59003,515
86649,74116,40279,629
86650,27171,82268,737
86651,26215,14798,696
86652,62581,57685,548
86653,62144,58448,486
86654,67978,17888,134
86655,84379,4967,981
86656,27785,15493,778
86657,60911,70228,695
86658,90552,57428,377
86659,7781,18844,433
86660,4469,24393,164
86661,80060,22846,224
86662,6888,83440,446
86663,9928,30764,910
86664,96865,23066,930
86665,48533,51379,350
86666,91684,18417,347
86667,20577,56924,233
86668,60127,42463,697
86669,41280,22140,846
86670,11214,55430,217
86671,22541,99495,410
86672,835,43149,783
86673,67731,75053,988
86674,62973,54365,842
86675,86053,14459,638
86676,27167,32957,259
86677,63544,70836,759
86678,79801,72538,783
86679,4377,63476,787
86680,17557,33993,739
86681,81368,10184,896
86682,35704,17220,583
86683,52795,61035,488
86684,3843,85753,526
86685,97680,19930,988
86686,69535,11804,227
86687,42700,97719,682
86688,57562,28796,591
86689,29838,6022,814
86690,38934,72748,76
86691,78920,43801,341
86692,51075,60788,569
86693,75633,42047,23
86694,1048,10605,633
86695,93398,25179,261
86696,74973,32534,417
86697,5269,3148,735
86698,76123,73909,608
86699,79169,35746,488
86700,3485,86193,469
86701,9730,57493,761
86702,68944,99613,865
86703,83667,55350,256
86704,54099,60903,731
86705,79673,30832,297
86706,9262,57778,69
86707,48191,66243,856
86708,55159,69599,773
86709,1516,53071,848
86710,1677,74218,73
86711,59400,71246,994
86712,86949,48342,829
86713,66518,25017,353
86714,39572,32172,798
86715,74118,13469,870
86716,57956,76532,837
86717,55051,30652,597
86718,3491,7639,96
86719,3680,14084,844
86720,5428,55827,526
86721,35875,31261,51
86722,43030,95071,293
86723,82514,26998,379
86724,83232,3686,456
86725,13589,15772,363
86726,63195,3903,380
86727,69034,37330,3
86728,45853,99985,330
86729,30739,93399,539
86730,45488,10148,680
86731,18990,90571,530
86732,33013,52589,591
86733,60198,85672,955
86734,80841,92230,856
86735,70248,48595,542
86736,11168,50548,45
86737,37670,19736,219
86738,89153,65413,267
86739,29668,19707,170
86740,76783,72395,537
86741,36604,49033,263
86742,76479,13204,497
86743,63738,65406,699
86744,35280,35232,4
86745,51960,29707,541
86746,14785,41966,359
86747,29821,95990,25
86748,57150,41774,216
86749,53434,21050,819
86750,71226,18888,938
86751,15892,27393,561
86752,12433,73470,155
86753,20131,71934,265
86754,44441,41760,971
86755,54325,70584,635
86756,90779,85509,838
86757,7483,33841,862
86758,73475,99316,628
86759,5955,62668,995
86760,53289,58388,86
86761,13760,20188,352
86762,64362,13281,36
86763,7119,54821,394
86764,68928,97256,321
86765,56323,6768,590
86766,39673,73543,390
86767,92320,4999,250
86768,99095,56314,110
86769,62218,42294,182
86770,91175,31956,340
86771,64460,63838,516
86772,38133,61188,818
86773,94136,95625,430
86774,56547,37823,460
86775,83710,91590,183
86776,60118,75819,815
86777,68161,99448,681
86778,66894,57955,1
86779,30090,23242,152
86780,26642,66070,405
86781,78975,32390,263
86782,42605,8370,83
86783,2971,81530,810
86784,76529,78554,812
86785,89909,5396,867
86786,11044,99390,66
86787,29553,94256,308
86788,45547,67359,139
86789,63837,37768,85
86790,55248,49747,628
86791,21250,5641,165
86792,58194,85529,307
86793,2822,90400,861
86794,99779,79321,251
86795,45025,31771,739
86796,1969,81281,489
86797,93025,99135,247
86798,65876,87545,354
86799,57549,59184,293
86800,9581,6146,791
86801,52778,66280,552
86802,53578,44726,697
86803,42075,41182,401
86804,11564,54175,875
86805,54828,60681,279
86806,68616,18175,388
86807,54882,93409,662
86808,92032,56243,753
86809,67179,39514,540
86810,5593,91229,916
86811,51436,54954,748
86812,24814,39574,285
86813,17384,89461,303
86814,41310,32703,663
86815,75571,43877,695
86816,59902,74274,972
86817,61290,84900,713
86818,3692,38875,452
86819,5986,34173,817
86820,95068,89696,593
86821,20598,51580,657
86822,58786,64847,474
86823,12505,66180,741
86824,74977,99481,998
86825,99485,47162,406
86826,18041,61016,973
86827,60313,86059,339
86828,39721,46114,839
86829,44247,70546,926
86830,4244,72358,564
86831,92846,88642,925
86832,7713,6197,285
86833,98508,77098,908
86834,11640,53838,424
86835,54004,20857,611
86836,71055,98714,316
86837,89100,37378,765
86838,87875,38919,53
86839,66081,98497,367
86840,36809,70128,76
86841,17884,92213,272
86842,48305,95552,127
86843,95644,59003,224
86844,67505,18021,443
86845,45614,70405,419
86846,7096,12573,146
86847,77353,48751,698
86848,8222,67676,532
86849,93086,40421,360
86850,91881,12642,379
86851,40025,85712,713
86852,10673,83050,878
86853,84590,48991,604
86854,73479,89680,352
86855,12375,88096,645
86856,78132,69893,408
86857,92506,13471,325
86858,95987,19098,884
86859,43950,72722,417
86860,99991,54291,149
86861,18618,33877,825
86862,25073,1157,392
86863,36570,21356,825
86864,41195,27323,196
86865,40491,49978,369
86866,52826,36350,10
86867,32743,81725,804
86868,76258,17799,471
86869,97734,69180,117
86870,5934,30973,132
86871,41737,97208,340
86872,69546,64939,241
86873,18095,9872,727
86874,50725,66663,319
86875,4965,39705,323
86876,90823,55558,292
86877,13919,76041,739
86878,38887,2461,251
86879,22943,82238,493
86880,75405,70102,502
86881,63737,96018,99
86882,5385,88228,696
86883,96180,83009,198
86884,68044,49686,480
86885,35883,35530,648
86886,99634,45214,130
86887,47721,49202,884
86888,66681,58898,287
86889,30219,2980,544
86890,66203,61204,848
86891,3712,66780,422
86892,72262,62143,469
86893,81653,25108,341
86894,25264,1726,518
86895,5364,46131,865
86896,24333,91876,372
86897,26648,91811,123
86898,75808,40426,848
86899,57691,31144,196
86900,55433,30152,728
86901,48234,22852,227
86902,25892,81913,24
86903,93619,24411,338
86904,27223,14912,417
86905,14067,52720,456
86906,10195,75973,756
86907,60402,64736,258
86908,23210,7054,748
86909,12500,10642,22
86910,23953,14769,863
86911,78655,30529,628
86912,56374,47358,195
86913,81655,76928,224
86914,77990,51590,194
86915,53024,43263,274
86916,24340,74152,886
86917,76312,5772,450
86918,23799,99236,10
86919,81050,64399,885
86920,19030,84150,825
86921,21636,20153,674
86922,22143,22579,427
86923,16213,46048,691
86924,16553,3337,786
86925,66572,40509,591
86926,31257,19858,355
86927,18020,20024,167
86928,74806,94617,948
86929,37135,11130,301
86930,20880,17702,416
86931,300,38060,72
86932,81650,63062,570
86933,70299,93577,73
86934,23331,24787,308
86935,30439,6437,539
86936,93361,14691,833
86937,72587,63056,915
86938,80232,68561,344
86939,2296,84586,3
86940,71853,48790,654
86941,24588,31548,841
86942,5129,84802,40
86943,92061,17058,758
86944,93030,42212,682
86945,17828,48193,379
86946,94049,86166,215
86947,33945,89582,167
86948,46598,58196,579
86949,83834,12196,172
86950,40742,6860,786
86951,51525,34840,174
86952,74339,90715,674
86953,80872,14226,51
86954,22088,93779,149
86955,55751,54638,749
86956,21579,43315,474
86957,236,73043,274
86958,46243,98008,629
86959,18901,99819,134
86960,79738,19709,946
86961,28993,31114,276
86962,18956,13585,925
86963,14067,81868,7
86964,35756,86752,689
86965,62049,84442,514
86966,51206,14073,106
86967,55796,18983,339
86968,52427,58157,801
86969,34507,99806,92
86970,85851,9751,201
86971,80779,11356,472
86972,85481,53271,981
86973,92712,4117,287
86974,99674,60794,476
86975,41939,65310,717
86976,43034,51817,251
86977,7568,71168,635
86978,48682,2424,615
86979,75719,25017,898
86980,5101,53482,929
86981,53195,79080,571
86982,53301,78291,401
86983,74988,1079,983
86984,59784,56210,866
86985,59844,91021,245
86986,69012,85473,837
86987,92654,90985,594
86988,33688,81540,487
86989,47740,27077,97
86990,82616,8171,294
86991,81280,31186,118
86992,41268,42950,872
86993,56252,30363,461
86994,76449,10764,227
86995,24278,53841,558
86996,76085,90355,450
86997,973,32868,325
86998,90227,57214,473
86999,32349,19596,447
87000,81217,2495,101
87001,41180,98696,366
87002,77190,62062,465
87003,44768,23533,724
87004,40191,52701,923
87005,9113,77669,51
87006,12196,76121,519
87007,17769,77337,865
87008,34277,27088,320
87009,85092,36900,389
87010,56489,99752,623
87011,28172,38097,580
87012,6128,3710,278
87013,75907,50217,153
87014,6606,2393,395
87015,57719,49388,221
87016,93434,95082,160
87017,96440,15096,175
87018,8516,44659,935
87019,96408,58517,509
87020,31552,26005,979
87021,66254,94093,502
87022,21051,34522,629
87023,67735,44545,92
87024,66576,14263,116
87025,86640,62637,140
87026,77295,94996,104
87027,60012,64528,208
87028,71188,98936,124
87029,77349,1159,896
87030,7179,13178,872
87031,4519,34443,519
87032,97279,47254,494
87033,53447,10348,366
87034,85727,82977,986
87035,77634,44468,747
87036,8183,56442,670
87037,8946,1803,689
87038,80016,90475,164
87039,50828,28560,111
87040,82325,18081,206
87041,71104,24097,325
87042,10729,71709,22
87043,72311,71808,799
87044,57178,22610,935
87045,77195,2626,524
87046,62480,10411,933
87047,87423,83556,454
87048,61710,43837,669
87049,29247,95982,906
87050,58874,74658,791
87051,98821,28214,122
87052,47268,86176,218
87053,20318,27789,507
87054,76885,36590,955
87055,39335,28948,109
87056,21295,16727,982
87057,12577,59581,252
87058,29687,57940,680
87059,63566,97882,297
87060,83149,20261,820
87061,66876,90594,839
87062,69535,30772,569
87063,61410,38028,943
87064,16612,15752,873
87065,20053,7395,586
87066,33608,91022,618
87067,12566,62485,420
87068,3688,63585,148
87069,39713,54339,532
87070,31250,41455,366
87071,9777,41263,878
87072,93490,82504,61
87073,60556,50146,50
87074,33144,18459,790
87075,31404,5369,998
87076,57070,27269,826
87077,59498,61387,804
87078,28507,64496,749
87079,71411,50600,13
87080,94927,11842,689
87081,26845,90029,560
87082,1184,28481,554
87083,76431,75652,669
87084,26385,75320,905
87085,27240,82218,60
87086,13346,20936,210
87087,33892,48809,512
87088,65638,71595,57
87089,9565,8385,939
87090,6114,1012,544
87091,85828,36901,51
87092,20761,40432,505
87093,19367,93296,614
87094,83944,85837,382
87095,28039,94953,999
87096,98156,71107,227
87097,17032,82414,301
87098,51188,85206,658
87099,20618,56080,37
87100,68748,42534,954
87101,79474,39327,97
87102,19617,6901,903
87103,10729,5782,416
87104,49178,90854,213
87105,35900,17241,560
87106,29052,77702,639
87107,80490,4743,763
87108,85515,4228,634
87109,46252,31411,52
87110,56644,27450,479
87111,18865,88,405
87112,70858,3196,94
87113,70957,94013,289
87114,70573,2076,882
87115,70571,33497,949
87116,88878,40164,501
87117,67924,71720,605
87118,87417,45071,713
87119,45742,6693,17
87120,71803,65964,820
87121,41638,25645,460
87122,70988,23217,246
87123,32494,22098,561
87124,8775,13189,30
87125,95025,8091,121
87126,52197,64309,54
87127,19702,49196,107
87128,43459,23161,289
87129,80487,78139,596
87130,14822,23062,189
87131,60588,72781,690
87132,44413,47119,602
87133,37758,86847,383
87134,55526,39799,633
87135,27319,94350,388
87136,27600,75743,465
87137,51051,8556,777
87138,61445,90856,451
87139,36734,65601,462
87140,36895,16525,514
87141,86649,73183,850
87142,35824,45174,299
87143,56399,27914,719
87144,7102,33309,235
87145,55833,88799,61
87146,27262,66854,120
87147,55394,5229,857
87148,8495,10284,475
87149,89709,52491,339
87150,3206,63669,540
87151,16875,60614,730
87152,91260,58612,355
87153,69446,42985,807
87154,39334,78997,554
87155,99016,48817,731
87156,9847,76985,151
87157,66211,69850,867
87158,83718,57792,941
87159,36575,79416,42
87160,48792,32469,537
87161,89059,58862,713
87162,56714,78231,994
87163,95182,78372,514
87164,13839,34205,572
87165,69722,22136,789
87166,94835,68053,344
87167,53718,91982,187
87168,91614,80039,113
87169,81243,91244,122
87170,99357,46516,882
87171,62778,67054,348
87172,74860,79283,867
87173,36903,2224,380
87174,57066,84626,695
87175,98985,63782,395
87176,67049,32728,674
87177,60568,79020,770
87178,15358,16060,940
87179,14526,68827,957
87180,931,63372,772
87181,40350,3280,828
87182,51671,60362,565
87183,87954,51736,10
87184,22456,71843,573
87185,6592,70792,558
87186,29123,12387,507
87187,50038,72605,746
87188,27856,82930,568
87189,64520,1183,160
87190,68005,11704,449
87191,21002,91458,807
87192,40905,30034,917
87193,37167,71414,536
87194,86785,99421,418
87195,76600,91030,292
87196,49142,91647,580
87197,3942,55089,760
87198,33157,50193,790
87199,45981,33267,379
87200,37530,46425,226
87201,61604,65807,732
87202,71597,12652,953
87203,5422,93114,31
87204,9668,92888,51
87205,91237,99953,392
87206,29698,96059,466
87207,37549,41002,765
87208,28753,48968,15
87209,6328,44062,88
87210,56199,58047,144
87211,30301,86850,451
87212,69122,59258,522
87213,93724,92777,682
87214,92825,6888,989
87215,38448,14961,630
87216,68277,99259,789
87217,48545,9215,132
87218,74252,28355,684
87219,50925,22492,476
87220,1653,32591,961
87221,71830,67412,172
87222,20838,37564,557
87223,33653,73990,230
87224,77958,99202,837
87225,40747,5554,245
87226,25172,16105,878
87227,41702,34143,579
87228,51484,42824,789
87229,83139,23050,369
87230,98653,72662,587
87231,34317,44790,698
87232,49858,2484,333
87233,87080,43051,455
87234,51981,74129,404
87235,31586,47587,574
87236,17237,16788,180
87237,1152,96860,58
87238,95034,766,703
87239,44292,87154,428
87240,49154,76920,4
87241,72654,75657,764
87242,75712,45502,564
87243,50459,65467,4
87244,63269,90577,70
87245,82134,87450,35
87246,50206,83126,266
87247,46458,83362,907
87248,97869,42476,584
87249,643,88915,905
87250,25537,76666,585
87251,66678,62527,337
87252,54082,50480,75
87253,3599,19764,289
87254,88131,49245,892
87255,11289,18641,896
87256,46437,483,763
87257,83304,77145,739
87258,27330,33443,122
87259,49551,82382,783
87260,69768,10545,28
87261,40543,11962,129
87262,44348,41085,35
87263,69398,55498,659
87264,61394,60201,752
87265,35592,84568,394
87266,8951,40699,313
87267,23619,36899,116
87268,23543,14023,636
87269,44236,10164,400
87270,85072,77837,275
87271,15060,59278,636
87272,79827,30081,273
87273,94135,660,980
87274,93720,42128,460
87275,68888,26545,505
87276,77310,47387,921
87277,80298,86265,991
87278,6457,11591,154
87279,51179,68417,455
87280,30326,83416,998
87281,76699,29150,745
87282,28089,47795,793
87283,20987,89226,380
87284,60699,57986,304
87285,41901,43372,141
87286,39361,595,385
87287,88897,41489,591
87288,7299,34738,175
87289,54944,59948,703
87290,94101,42627,821
87291,93383,81262,523
87292,16380,63305,956
87293,89292,38853,762
87294,52834,89169,118
87295,80243,25798,476
87296,59512,44095,124
87297,54831,9402,776
87298,16485,24232,684
87299,40408,52615,213
87300,9712,82586,332
87301,63899,7813,147
87302,93934,94737,847
87303,26292,56084,36
87304,8052,74406,196
87305,67012,93148,684
87306,30023,81266,739
87307,75492,53100,841
87308,68786,59414,828
87309,25477,67376,794
87310,51582,14430,749
87311,18132,58255,333
87312,11592,2623,75
87313,64752,58539,60
87314,25707,48032,609
87315,89384,10972,132
87316,98353,8340,220
87317,35309,38380,503
87318,55598,14327,175
87319,20284,59412,85
87320,23756,81189,107
87321,44045,39179,131
